Customer ID,Customer Name,Address,Country,Transaction Timestamp,Transaction Amount,Transaction Location,Payer Customer ID,Payee Customer ID,Risk Profile,Account Number,Account Type,Channel,Account Status,Base Balance,Currency
640,Jenny Walker,"1933 Mercado Burg Suite 447, North Keithshire, MI 01091",India,2025-03-02 03:24:04.588154,3731.47,India,640,55,High,100000640,Fixed Deposit,Mobile,Active,38351.13,INR
791,Edward Mason,"9923 Parrish Corners, Garciafurt, MO 45774",Germany,2024-08-19 13:28:04.337257,3311.66,Germany,791,125,Medium,100000791,Savings,ATM,Closed,16181.79,INR
863,Luis Jimenez,"9657 Castro Forges, North Raven, CT 90763",India,2025-03-28 15:52:04.145199,4733.85,India,863,781,High,100000863,Current,Mobile,Inactive,52914.64,GBP
533,Russell Mathews,"59888 Lisa Trail, West Matthewmouth, NJ 85057",USA,2024-09-11 10:23:04.125892,276.28,USA,533,99,High,100000533,Fixed Deposit,Online,Inactive,99667.05,INR
139,Brandon Turner PhD,"90804 Craig Skyway, Williamsburgh, AL 85558",Canada,2024-08-27 01:57:04.077709,3522.22,Canada,139,78,Medium,100000139,Current,ATM,Inactive,36999.33,EUR
345,Claudia Mullins,"622 Watson Haven Suite 557, New Ryanstad, MH 49739",Germany,2024-11-01 12:55:04.465763,730.52,Germany,345,674,High,100000345,Fixed Deposit,Branch,Inactive,40451.97,GBP
658,Jennifer Montgomery,"29086 Todd Estate Apt. 716, West Kristie, OH 92720",India,2024-08-03 11:20:04.325892,298.67,India,658,974,Low,100000658,Current,Online,Active,36945.15,CAD
322,Alan Brown,"564 David Mall, East Paula, KY 66481",Canada,2024-06-20 22:10:04.422687,1644.49,Canada,322,847,Medium,100000322,Savings,ATM,Active,71745.0,INR
42,Jared Barber,"7828 Justin Mall Suite 754, Johnburgh, CO 67111",Canada,2025-05-16 06:51:04.028903,4624.04,Canada,42,127,Low,100000042,Current,Branch,Closed,50022.51,GBP
994,Sarah Craig,"77321 Cruz Valleys, Mossville, KS 79193",Germany,2024-06-27 10:38:04.020537,3093.6,Germany,994,216,High,100000994,Fixed Deposit,Mobile,Inactive,59432.84,INR
537,Elizabeth Freeman,"40016 Dawn Pass, Williamsburgh, PW 70508",USA,2024-08-23 05:14:04.409591,161.89,USA,537,457,Medium,100000537,Current,Branch,Active,85115.09,INR
121,Emma Harvey,"5426 Emily Alley, Hernandezfurt, AL 48842",Germany,2024-06-26 01:03:04.083853,1078.4,Germany,121,13,High,100000121,Fixed Deposit,Online,Closed,80936.58,GBP
964,Robert Walker,"Unit 9562 Box 6742, DPO AA 54021",UK,2024-06-10 13:35:04.290042,3916.19,UK,964,1,Low,100000964,Fixed Deposit,ATM,Inactive,39540.27,GBP
201,Sara Archer,"2302 Wilson Oval Apt. 762, North Emily, CO 08836",Canada,2024-09-29 10:00:04.294965,52911.0,Unknown,201,148,High,100000201,Fixed Deposit,Mobile,Active,64561.13,EUR
842,John Oliver,"7086 Mark Streets Suite 710, Lake Gabrielland, KY 66874",India,2024-08-26 14:52:04.136883,1054.35,India,842,942,Medium,100000842,Savings,Mobile,Inactive,66690.2,GBP
969,Debra Espinoza,"1298 Hunt Skyway Apt. 649, New Preston, FL 80324",India,2024-06-09 21:57:04.401576,333.79,India,969,663,High,100000969,Current,ATM,Active,57074.06,GBP
846,Tammy Randall,"9318 Crystal Oval, South Markmouth, ND 02563",India,2024-12-16 12:32:04.183320,213924.5,Unknown,846,935,High,100000846,Current,Mobile,Inactive,42047.79,EUR
578,Scott Thompson,"7539 Greene Shoals, East Staceychester, UT 06884",UK,2025-02-02 07:25:04.115961,138895.0,Unknown,578,809,High,100000578,Current,Branch,Closed,92732.17,INR
648,Philip Chavez,"94390 Garcia Meadows, Hutchinsonstad, TN 39973",Germany,2024-08-09 12:22:04.411216,1555.91,Germany,648,143,Medium,100000648,Savings,Mobile,Inactive,68231.13,USD
464,Dr. John Cruz,"659 Perry Track Suite 151, Harrisonport, MD 22447",USA,2025-01-06 00:39:04.008548,3365.58,USA,464,708,High,100000464,Current,Online,Active,58753.51,CAD
538,James Diaz,"0726 Mcclure Meadows Suite 433, Lake Zacharyport, TN 73195",UK,2025-03-24 19:02:04.443950,1087.17,UK,538,123,Medium,100000538,Savings,Online,Closed,25487.46,GBP
713,Benjamin Burgess,"5919 Ryan Divide, Port Laurenville, MA 54802",USA,2024-07-30 15:32:04.052684,4625.07,USA,713,460,High,100000713,Savings,Branch,Inactive,47686.04,USD
618,Amy Jacobs,"USNS Maldonado, FPO AA 65959",Canada,2024-12-23 19:49:04.148020,1140.78,Canada,618,196,High,100000618,Fixed Deposit,Online,Active,28410.89,CAD
639,Kimberly Jenkins,"3487 Solis Meadow, Lake Cassidyville, DC 71598",India,2024-12-10 05:14:04.590633,1246.7,India,639,127,High,100000639,Fixed Deposit,ATM,Inactive,27655.08,CAD
446,Diane Nelson,"PSC 3365, Box 3813, APO AP 13077",USA,2024-11-08 07:12:04.050261,114.81,USA,446,663,Medium,100000446,Current,Online,Closed,94777.61,CAD
27,Susan Rowland,"3288 Emma Ways, East Meaganport, AS 15948",UK,2024-10-29 07:32:04.371092,318.38,UK,27,748,Low,100000027,Fixed Deposit,Mobile,Inactive,20767.7,CAD
270,Robert Harris,"718 Brown Passage Suite 240, East Brianna, WA 22948",Germany,2024-12-16 23:04:04.089680,1711.47,Germany,270,461,Medium,100000270,Fixed Deposit,ATM,Closed,30065.59,EUR
962,John Huff,"12460 Jerry Overpass Apt. 280, Steinville, GA 79318",Canada,2024-08-23 01:55:04.458355,1187.63,Canada,962,488,Low,100000962,Fixed Deposit,Online,Closed,60712.06,GBP
85,Ashlee Bird,"1434 Jordan Mill, West Edwardberg, PA 24534",USA,2024-11-13 15:00:04.144554,4300.52,USA,85,88,Low,100000085,Current,Mobile,Closed,31787.25,CAD
800,Megan Phelps,"63267 Joanne Pine Suite 852, Lake Stephenmouth, NV 07860",UK,2025-04-16 16:21:04.467353,3927.84,UK,800,587,Medium,100000800,Savings,Mobile,Active,92327.44,EUR
995,Alex Mercer,"8388 Harris Turnpike Apt. 650, West Kaylafurt, IN 09223",UK,2024-08-10 00:54:04.070631,4113.4,UK,995,416,High,100000995,Fixed Deposit,Online,Closed,36736.42,EUR
250,Robert Molina,"904 Robert Islands, Michaelstad, DC 01134",USA,2024-09-03 21:25:04.465268,1736.76,USA,250,21,High,100000250,Fixed Deposit,Branch,Closed,85447.94,USD
250,Robert Molina,"904 Robert Islands, Michaelstad, DC 01134",USA,2024-06-26 08:02:04.142046,745.91,USA,250,52,High,100000250,Fixed Deposit,Branch,Closed,85447.94,USD
17,Ms. Kelsey Smith,"6649 Roberts Courts Apt. 971, East Johnburgh, GU 50151",USA,2025-01-27 14:48:04.582783,84004.5,Unknown,17,6,High,100000017,Fixed Deposit,Branch,Closed,31119.98,EUR
693,Richard Valencia,"0523 Adam Meadow Apt. 604, Port Michaelshire, NJ 30148",Canada,2024-09-25 11:46:04.625289,552.73,Canada,693,120,Medium,100000693,Savings,ATM,Closed,51253.43,GBP
236,Eugene Anderson,"8827 Manning Courts Suite 060, South Coreyshire, AK 70696",USA,2025-05-08 20:37:04.343485,3115.71,USA,236,348,Medium,100000236,Fixed Deposit,Online,Closed,72522.76,USD
671,Joseph Houston,"USS Vincent, FPO AP 78444",Germany,2024-11-12 11:46:04.066768,4256.11,Germany,671,954,High,100000671,Fixed Deposit,ATM,Closed,18163.99,EUR
243,Patricia Rodriguez,"919 Meghan Row, West Marcus, SC 99192",India,2025-01-13 08:04:04.586193,3334.11,India,243,893,Medium,100000243,Fixed Deposit,Branch,Inactive,91571.57,GBP
380,Michael Mcdonald,"67369 Joshua Views, Thomasborough, KY 76287",USA,2025-03-22 10:18:04.283621,4868.06,USA,380,776,Low,100000380,Fixed Deposit,Branch,Closed,28903.62,INR
917,David Smith,"PSC 3639, Box 9007, APO AA 61382",UK,2024-10-11 14:55:04.041606,2421.62,UK,917,138,Medium,100000917,Fixed Deposit,Online,Inactive,30152.11,GBP
902,Marilyn Rogers,"73450 Marshall Curve Apt. 636, Freemanside, NM 19840",Canada,2024-08-29 22:48:04.196132,1115.07,Canada,902,251,Low,100000902,Savings,Mobile,Closed,3626.69,CAD
271,Michael Parker,"36403 Oneill Crest, Port Michael, PR 53494",USA,2024-11-30 12:10:04.061498,618.61,USA,271,579,Medium,100000271,Current,Branch,Closed,81126.75,GBP
109,Tracy Berry,"Unit 5746 Box 9980, DPO AA 42449",Germany,2025-02-06 17:41:04.447574,1726.96,Germany,109,126,Medium,100000109,Fixed Deposit,Branch,Inactive,23651.02,GBP
3,Kevin Strong,"20554 Megan Villages Apt. 077, Smithburgh, SC 41346",Germany,2024-06-13 13:16:04.436370,70.01,Germany,3,376,Low,100000003,Savings,Branch,Closed,73467.4,GBP
574,Nicole Friedman,"9698 John Inlet, Hesterbury, AL 33006",India,2024-11-04 09:53:04.389719,4668.92,India,574,301,High,100000574,Savings,Mobile,Closed,62586.58,EUR
316,Chelsea Ferguson,"140 Bartlett Row, Port Cheryl, NH 50476",USA,2025-04-10 10:58:04.106108,530.76,USA,316,297,Medium,100000316,Current,Branch,Inactive,69901.45,GBP
346,James Richmond,"207 Laura Islands, Leachview, KY 19421",Germany,2025-01-21 19:31:04.137735,179.22,Germany,346,142,High,100000346,Fixed Deposit,Mobile,Active,61969.16,GBP
549,Diamond Pierce,"459 Anthony Drive, Smithfort, AL 35759",USA,2024-10-09 18:20:04.589140,4735.58,USA,549,723,High,100000549,Current,Branch,Inactive,52510.46,EUR
721,Jonathan Cox,"5377 Nathan Mountains, Josephfurt, TN 58400",UK,2024-09-26 00:22:04.373706,1850.77,UK,721,464,Low,100000721,Current,Online,Closed,93895.71,USD
658,Jennifer Montgomery,"29086 Todd Estate Apt. 716, West Kristie, OH 92720",India,2024-10-11 09:41:04.610521,68.45,India,658,97,Low,100000658,Current,ATM,Active,36945.15,CAD
184,Eric Flores,"66920 John Summit, Lake Frankfort, MH 07897",Germany,2025-03-01 13:48:04.425140,1786.76,Germany,184,852,Medium,100000184,Savings,Online,Closed,87856.6,GBP
337,Nicholas Brown,"97715 John Squares, North Lisa, OH 32792",Germany,2024-07-01 00:57:04.112470,475.94,Germany,337,534,Low,100000337,Savings,Branch,Closed,85690.6,USD
474,Matthew Morrison,"PSC 9118, Box 8005, APO AE 37866",Germany,2024-07-14 00:43:04.229876,4651.26,Germany,474,12,Medium,100000474,Fixed Deposit,ATM,Inactive,89223.17,CAD
812,Tony Prince,"0560 Phelps Stravenue, South Carla, ME 20671",Canada,2025-03-23 15:28:04.065468,465.28,Canada,812,844,High,100000812,Savings,Branch,Inactive,84050.91,GBP
770,Laura Ramirez,"USNS Wise, FPO AE 70271",India,2025-03-04 15:10:04.081713,1598.27,India,770,503,Medium,100000770,Fixed Deposit,Branch,Closed,82304.47,INR
517,Carolyn Kennedy,"0622 Jacqueline Mills Apt. 935, New Randallstad, UT 38853",Canada,2024-12-07 20:52:04.133599,2639.03,Canada,517,956,Medium,100000517,Current,ATM,Active,38269.87,GBP
56,Kelly Warren,"063 Benjamin Trafficway Suite 703, West Jamesfort, TN 24347",USA,2025-02-07 05:45:04.044357,4188.96,USA,56,379,Low,100000056,Fixed Deposit,Mobile,Closed,92265.55,USD
795,Lauren Duran,"92228 Hendricks Drives Suite 010, Michaelmouth, OR 44458",India,2024-10-24 08:15:04.119278,1854.3,India,795,825,High,100000795,Fixed Deposit,Online,Inactive,2792.91,GBP
703,Kathy Moore,"169 Kimberly Field, North Veronicamouth, CO 64034",USA,2025-03-22 02:10:04.263135,4162.42,USA,703,280,Low,100000703,Fixed Deposit,Online,Inactive,34323.82,USD
13,Tracey Walker,"USNS Wright, FPO AE 18306",USA,2024-07-13 03:27:04.569269,3893.32,USA,13,811,Medium,100000013,Savings,Branch,Closed,83411.82,EUR
503,Dennis Morris,"393 Anderson Passage, Dominiquechester, NE 87692",UK,2024-09-25 07:50:04.622734,3434.85,UK,503,426,High,100000503,Current,ATM,Inactive,31643.23,INR
100,Kathleen Patterson,"7951 Michelle Ramp Suite 696, New Veronicaburgh, IL 97366",UK,2024-07-14 06:04:04.128886,891.1,UK,100,480,Low,100000100,Current,Branch,Active,11681.25,GBP
802,Teresa Snyder,"127 Nash Cove Suite 825, West Carlosfort, KS 46228",India,2024-08-18 19:24:04.621702,3631.14,India,802,302,Low,100000802,Current,ATM,Active,16101.37,EUR
34,Sarah Thornton,"594 Davis Fords Suite 207, Deborahfort, CA 20163",UK,2025-03-02 05:26:04.390868,3876.45,UK,34,299,High,100000034,Current,Mobile,Active,94939.67,CAD
709,Michael White,"1067 Allen Prairie Suite 449, Lake Rhonda, NE 70741",USA,2025-01-06 09:56:04.453712,737.23,USA,709,207,Low,100000709,Fixed Deposit,Branch,Active,26209.42,USD
419,Bradley Evans,"344 Carlson Plain Suite 302, New Johnstad, CT 84618",Germany,2025-03-11 07:55:04.594296,4176.07,Germany,419,185,Medium,100000419,Savings,ATM,Closed,67579.33,INR
885,Yvonne Barnett,"11476 Gutierrez Motorway Apt. 892, Mercadoberg, AZ 82344",UK,2024-10-09 09:28:04.328166,107078.0,Unknown,885,302,High,100000885,Current,Online,Closed,80191.69,GBP
706,Madeline Hamilton,"6191 Jeffrey Isle, South Eric, ND 60450",Canada,2025-05-31 13:32:04.028496,2965.06,Canada,706,981,Medium,100000706,Savings,Mobile,Closed,99006.06,INR
582,Casey Patton,"91780 Maria Junction Suite 829, Christyborough, PR 14331",USA,2025-01-26 22:22:04.559387,4526.79,USA,582,950,High,100000582,Fixed Deposit,Mobile,Active,98023.22,USD
873,Keith Wade,"6103 Brenda Mews, Harringtonberg, MD 75854",India,2025-03-27 10:20:04.063634,3699.6,India,873,754,High,100000873,Fixed Deposit,Mobile,Inactive,64755.95,USD
876,Matthew Bailey,"256 Daniel Oval Suite 156, Michaelview, WY 72724",UK,2024-12-21 16:56:04.271601,3877.77,UK,876,808,Low,100000876,Savings,Online,Active,16459.11,EUR
84,Shelly Robinson,"407 Crystal Park Apt. 512, Port Frank, RI 30814",USA,2024-06-23 20:52:04.236126,1904.25,USA,84,579,High,100000084,Savings,Online,Active,7292.28,EUR
474,Matthew Morrison,"PSC 9118, Box 8005, APO AE 37866",Germany,2024-06-23 11:00:04.056808,2822.23,Germany,474,919,Medium,100000474,Fixed Deposit,Branch,Inactive,89223.17,CAD
435,Caitlin Bender,"509 Meza Cliffs Suite 033, Olsenstad, DE 27992",Germany,2024-11-13 02:00:04.664406,242.05,Germany,435,323,High,100000435,Current,Online,Active,9326.57,CAD
57,Jason Lopez,"8177 Brown Mall Apt. 278, Skinnerhaven, MN 05295",UK,2025-05-18 11:19:04.232809,917.74,UK,57,817,Medium,100000057,Savings,Branch,Inactive,9760.76,GBP
660,John Mckay,"10030 Lane Wells, Kristenland, WA 05271",UK,2024-10-21 23:52:04.440377,14.08,UK,660,704,High,100000660,Savings,Branch,Inactive,57507.05,USD
214,Guy Howard,"891 Underwood Walks Suite 312, Ramosville, AL 69585",UK,2024-11-22 14:44:04.159253,4444.55,UK,214,748,High,100000214,Current,Mobile,Closed,23202.66,USD
302,Todd Taylor,"675 Hailey Tunnel, Lambmouth, NY 19035",India,2024-07-16 18:07:04.114680,563.99,India,302,242,High,100000302,Fixed Deposit,Online,Active,53604.11,INR
543,Megan Rodriguez,"408 Marshall Haven Apt. 267, Adamsmouth, PW 47341",Germany,2024-06-10 14:32:04.489579,12895.500000000002,Unknown,543,643,High,100000543,Current,Mobile,Closed,23635.64,GBP
780,Joshua Beck,"20991 Edward Pass Apt. 176, North Garychester, CT 83052",India,2025-01-01 13:19:04.393613,1377.11,India,780,469,Low,100000780,Fixed Deposit,ATM,Closed,64473.62,CAD
4,Michael Jones,"82321 Moore Shore, Allenland, MD 49116",USA,2024-12-17 09:00:04.561992,4230.45,USA,4,949,High,100000004,Savings,Online,Active,60267.19,EUR
578,Scott Thompson,"7539 Greene Shoals, East Staceychester, UT 06884",UK,2025-02-02 07:25:04.115961,2777.9,UK,578,809,Medium,100000578,Current,Branch,Closed,92732.17,INR
83,Jennifer George,"3283 Clements Fords Apt. 813, North Michelle, PR 57531",India,2025-01-24 10:44:04.418104,611.08,India,83,890,High,100000083,Fixed Deposit,Branch,Closed,33758.9,GBP
416,Keith Cummings,"03710 Lisa Rest, South Amberport, MH 48840",UK,2024-09-05 17:26:04.343006,4191.83,UK,416,512,Medium,100000416,Savings,Online,Active,45396.11,INR
301,Ronald Castro,"344 Reyes Highway Apt. 784, Lake Nathanside, NM 82524",Canada,2025-04-06 10:13:04.049019,4966.12,Canada,301,617,Medium,100000301,Fixed Deposit,Branch,Active,6116.49,GBP
522,Phillip Kirk,"2204 Alexandria Glens Suite 946, East Amber, MS 85026",Canada,2024-07-29 05:12:04.300478,374.69,Canada,522,536,Low,100000522,Current,Branch,Closed,38708.19,EUR
878,Jesse Olson,"1024 Bryan Vista Suite 586, Millerfort, VI 02862",Canada,2024-09-20 06:36:04.256770,4515.46,Canada,878,455,High,100000878,Current,Branch,Closed,66233.47,GBP
146,Haley Salas,"Unit 1215 Box 3855, DPO AA 97914",UK,2025-02-17 05:50:04.350039,1161.57,UK,146,330,Medium,100000146,Current,Mobile,Closed,4651.81,INR
255,Joanna Ramsey,"55559 Bullock Island Suite 650, Simpsonbury, AS 69067",UK,2024-12-21 16:31:04.170367,903.77,UK,255,705,High,100000255,Savings,Mobile,Inactive,17779.78,INR
6,Marie Rojas,"9801 Adams Lane, Port Nathanhaven, WV 96841",Germany,2025-05-01 05:40:04.345189,2888.0,Germany,6,948,High,100000006,Current,Mobile,Active,16443.46,GBP
594,Richard West,"USCGC Brown, FPO AA 76680",UK,2024-11-06 08:24:04.233884,3249.45,UK,594,474,High,100000594,Current,ATM,Closed,35221.06,USD
362,Christopher Fox,"65979 Ellis Island Suite 954, Williamton, PA 08551",UK,2024-08-14 21:47:04.261447,2637.51,UK,362,24,Low,100000362,Current,Mobile,Inactive,64685.53,EUR
392,Steven Nunez,"34915 Shelton Fields, Danaburgh, DC 13680",Canada,2025-05-31 01:46:04.615484,3649.28,Canada,392,120,High,100000392,Savings,Branch,Closed,41849.15,CAD
688,Christopher Chavez,"Unit 8935 Box 4279, DPO AA 99923",UK,2024-08-17 08:11:04.333571,3158.8,UK,688,73,High,100000688,Savings,Branch,Closed,28717.93,INR
518,Raymond Gilmore,"06978 Smith Rue, North Geraldville, VT 18179",Canada,2024-12-15 17:47:04.092595,4843.4,Canada,518,656,Low,100000518,Current,Branch,Closed,81244.78,CAD
399,Melissa Lopez,"6284 James Canyon Apt. 849, Nathanhaven, MT 78915",UK,2024-10-20 19:36:04.313410,2390.17,UK,399,675,Low,100000399,Savings,Mobile,Active,75336.24,GBP
927,Anthony Grimes,"USNS Richardson, FPO AA 02995",UK,2025-02-27 03:37:04.358499,2147.16,UK,927,55,Low,100000927,Current,Mobile,Active,27599.06,EUR
601,Lisa Espinoza,"90564 Francisco Meadow, North Abigailchester, HI 27805",Germany,2025-03-02 05:16:04.105665,910.25,Germany,601,423,Medium,100000601,Fixed Deposit,Mobile,Active,17724.57,EUR
418,Jennifer Williams,"361 Hammond Branch, Deannaville, IA 33771",India,2025-03-30 21:22:04.143611,2751.97,India,418,152,Low,100000418,Current,Branch,Inactive,33537.79,GBP
786,Sharon Wu,"57082 Heidi Branch, South Jason, LA 07350",Canada,2024-07-18 15:22:04.217075,4448.22,Canada,786,586,Low,100000786,Savings,Branch,Active,90936.61,GBP
462,Jason Miller,"09971 Brittany Run, Alexside, AR 45796",Germany,2024-10-05 10:04:04.441962,3967.59,Germany,462,917,Low,100000462,Savings,Mobile,Active,65271.82,GBP
918,James Wilson,"7220 Snow Spurs, Port Darren, NM 53520",India,2024-07-06 00:43:04.060123,157.62,India,918,385,Low,100000918,Current,ATM,Inactive,94896.88,USD
440,Terry Smith,"34130 Rhonda Streets, Davidhaven, RI 94889",Germany,2025-03-17 23:54:04.570284,17.84,Germany,440,114,High,100000440,Current,Mobile,Active,9053.53,INR
689,Christina Rice,"56728 Wallace Burgs Suite 131, Emmahaven, PA 29383",Canada,2024-10-12 02:57:04.619561,153575.0,Unknown,689,309,High,100000689,Fixed Deposit,Branch,Closed,77179.8,EUR
449,Alexander Roberson,"3064 Gonzalez Shoal Apt. 733, Phillipsstad, MO 37162",India,2025-02-14 08:23:04.138585,1156.15,India,449,583,Low,100000449,Current,ATM,Inactive,38249.7,GBP
25,Matthew Brooks,"52271 Watson Shoals Suite 471, Mccluretown, UT 59983",India,2024-06-10 22:07:04.612804,129.71,India,25,898,High,100000025,Current,Branch,Active,46150.93,EUR
114,Margaret Howe,"48966 Jay Shores, Williamschester, FM 79524",USA,2025-03-18 06:31:04.352657,1700.01,USA,114,797,Low,100000114,Savings,Branch,Inactive,81003.92,CAD
885,Yvonne Barnett,"11476 Gutierrez Motorway Apt. 892, Mercadoberg, AZ 82344",UK,2025-01-26 15:34:04.089272,1657.11,UK,885,221,High,100000885,Current,Online,Closed,80191.69,GBP
107,Brian Russell,"0218 Miller Junctions, Trujilloburgh, WA 06694",Germany,2024-10-26 12:37:04.276751,3643.34,Germany,107,804,Low,100000107,Current,ATM,Inactive,41627.91,CAD
962,John Huff,"12460 Jerry Overpass Apt. 280, Steinville, GA 79318",Canada,2024-06-27 16:48:04.613311,78.77,Canada,962,776,Low,100000962,Fixed Deposit,ATM,Closed,60712.06,GBP
21,Isaac Sanders,"761 Thomas Brooks Suite 552, West Davidtown, MP 87660",USA,2025-05-24 18:48:04.403644,309.24,USA,21,316,Low,100000021,Savings,Mobile,Closed,61573.44,INR
187,Leslie Gonzales,"416 Vega Fords, Lorifurt, MH 58169",USA,2024-07-10 05:04:04.338385,2364.01,USA,187,648,Medium,100000187,Savings,ATM,Closed,81905.0,EUR
824,Andrew Rivera,"126 Alan Ridges Suite 457, Lake Sandramouth, CA 82286",UK,2025-01-30 23:42:04.034716,1596.36,UK,824,321,Medium,100000824,Fixed Deposit,Branch,Active,40418.7,INR
265,Matthew Landry,"90872 Lopez Mission Suite 839, Nguyenberg, VI 21097",Canada,2024-08-28 08:11:04.134838,4158.63,Canada,265,385,High,100000265,Fixed Deposit,ATM,Active,87859.93,USD
941,Sara Gonzalez,"4945 Patty Fall, East Victoria, NY 84351",UK,2024-06-25 15:44:04.442543,2855.89,UK,941,14,Low,100000941,Savings,Online,Closed,28131.47,GBP
162,Scott Roach,"USS Ryan, FPO AE 33340",Canada,2024-07-18 05:30:04.346877,40479.0,Unknown,162,177,High,100000162,Current,ATM,Closed,63598.28,INR
849,Jonathan Fitzgerald,"22231 Collier Flats Suite 743, Millerview, WI 70232",Germany,2024-12-22 12:12:04.134433,354.59,Germany,849,846,Medium,100000849,Savings,Mobile,Inactive,50717.31,CAD
168,Bruce Barnes,"28784 Rachel Harbor Apt. 070, North Michael, MP 02379",India,2024-11-18 22:13:04.097075,400.47,India,168,671,Medium,100000168,Fixed Deposit,Mobile,Closed,19465.33,INR
368,Michael Phillips,"636 Sharp Garden Suite 537, Port Travis, OH 37204",UK,2025-03-13 17:12:04.351626,2875.12,UK,368,567,High,100000368,Current,Online,Closed,90629.71,INR
